fd88e8bbf5039fed7ffc7da33d06bddf,Aaron Lima,Just signed up for my domain name with @DynInc - super easy. #DNS http://t.co/MdXY5Uq3
fd88e8bbf5039fed7ffc7da33d06bddf,mrtaylor2112,@mikelsteadman @DynInc @dbrenner4 whoo! congrats!
fd88e8bbf5039fed7ffc7da33d06bddf,Outage Tracker,RT @miguelmx @dblomskog @DynInc please read http://t.co/yAEPkZQ0 ... the mine.nu domain is down
fd88e8bbf5039fed7ffc7da33d06bddf,Paul @ Claranet,@DynInc acquires #SEO &amp; #ecommerce talent from @incutio http://t.co/7orFR0qG via @dyninc @apiggott @kyork20 VERY COOL!!!
fd88e8bbf5039fed7ffc7da33d06bd43,Peter Bowen,'@pdo AWS Route53 w/interstate53 (http://t.co/2nzYyoAb), @dns30; @dyninc DynECT (been a customer of both, love both)'
fd88e8bbf5039fed7ffc7da33d06bd43,pfizur,Just renewed my domain name with @DynInc - super easy. #DNS http://t.co/kMGeuqfo
fd88e8bbf5039fed7ffc7da33d06bd43,PlusGrace,Big news on the #NH tech scene! Congrats to @DynInc &amp; @incutio: http://t.co/FdxDAzS7
fd88e8bbf5039fed7ffc7da33d06bddf,Quato,'Hi @DynInc, need IT Support assistance? please follow =&gt; @amnetworking, He tweet about Business IT support, thanks'
fd88e8bbf5039fed7ffc7da33d06bd43,Raj Vysetty,@Dan_McA @dyninc Congrats!
fd88e8bbf5039fed7ffc7da33d06bddf,Raj Vysetty,RT @kyork20: #IaaS leader @DynInc acquires #SEO &amp; #ecommerce talent from @incutio http://t.co/ixwJFxCE via @dyninc
fd88e8bbf5039fed7ffc7da33d06bddf,Richard Wharfe,'@dyninc I''m debating whether to renew my DYN account as Russians seem to be trying to hack all my a/cs on your system !!!'
fd88e8bbf5039fed7ffc7da33d06bd43,Rob Bergin,@DynInc who has @dyn?
fd88e8bbf5039fed7ffc7da33d06bd43,'Ryan O''Hara','@Sully  damn...I''ll have to check it out...@DynINc has music from @1band1brand haha ...this new one i heard has diva shit playing'
fd88e8bbf5039fed7ffc7da33d06bddf,'Ryan O''Hara',Bad ass town...population Dyn RT @DynInc: #IaaS leader @DynInc acquires #SEO &amp; #ecommerce talent from @incutio http://t.co/cYlFiCIX
fd88e8bbf5039fed7ffc7da33d06c85a,'Ryan O''Hara',Putting on my @dynInc recruiting hat today!  http://t.co/LDWsrzAy ryan [at] dyn dot com to exchange wits!
fd88e8bbf5039fed7ffc7da33d06bd43,Salina McIntire,'@stuffcarlsays @rbergin @DynInc I wont be there either, Carl.  Sounds fun,  but you know how I am about leaving the bubble. &lt;3 #portsmouthnh'
fd88e8bbf5039fed7ffc7da33d06bddf,Salina McIntire,@stuffcarlsays @eCoastTech @DynInc LOVE IT!
fd88e8bbf5039fed7ffc7da33d06bd43,SEO Tweetz,RT @Dan_McA: #IaaS leader @DynInc acquires #SEO &amp; #ecommerce talent from @incutio http://t.co/nOtIrXuY via @dyninc
fd88e8bbf5039fed7ffc7da33d06bd43,SEO Tweetz,RT @DynInc: Repeating from earlier: Dyn has acquired some incredible #SEO/#SEM/#ecommerce talent from @Incutio http://t.co/91gSIcFh #dns ...
fd88e8bbf5039fed7ffc7da33d06bd43,SEO Tweetz,RT @LaniVoivod: #IaaS leader @DynInc acquires #SEO &amp; #ecommerce talent from @incutio http://t.co/NbZiYXjy via @dyninc [Congrats to @ ...
fd88e8bbf5039fed7ffc7da33d06bd43,SEO Tweetz,RT @dougdragon: #IaaS leader @DynInc acquires #SEO &amp; #ecommerce talent from @incutio http://t.co/LAmYclpa via @dyninc
fd88e8bbf5039fed7ffc7da33d06bd43,SEO Tweetz,RT @incutio: In case you missed it earlier...@DynInc Acquires #SEO/#SEM &amp; #Ecommerce Development Arm of @Incutio LTD: http://t.co/44 ...
fd88e8bbf5039fed7ffc7da33d06bd43,SEO Tweetz,RT @lyndaelliott: #IaaS leader @DynInc acquires #SEO &amp; #ecommerce talent from @incutio http://t.co/YOy9XrtA via @dyninc
fd88e8bbf5039fed7ffc7da33d06bddf,SEO Tweetz,RT @CjSwan33: #IaaS leader @DynInc acquires #SEO &amp; #ecommerce talent from @incutio http://t.co/Hbp4K98C via @dyninc
fd88e8bbf5039fed7ffc7da33d06bddf,SEO Tweetz,RT @DynInc: #IaaS leader @DynInc acquires #SEO &amp; #ecommerce talent from @incutio http://t.co/mM53aVjX
fd88e8bbf5039fed7ffc7da33d06bddf,SEO Tweetz,RT @JessZajac: #IaaS leader @DynInc acquires #SEO &amp; #ecommerce talent from @incutio http://t.co/KBeJiXSC via @dyninc
fd88e8bbf5039fed7ffc7da33d06bddf,SEO Tweetz,RT @KristiSpeaks: #IaaS leader @DynInc acquires #SEO &amp; #ecommerce talent from @incutio http://t.co/ptrEGUJr via @dyninc @apiggott
fd88e8bbf5039fed7ffc7da33d06bddf,SEO Tweetz,RT @MattShooman: #IaaS leader @DynInc acquires #SEO &amp; #ecommerce talent from @incutio http://t.co/um2L29JL via @dyninc
fd88e8bbf5039fed7ffc7da33d06bddf,SEO Tweetz,RT @Ryohara: Bad ass town...population Dyn RT @DynInc: #IaaS leader @DynInc acquires #SEO &amp; #ecommerce talent from @incutio http://t ...
fd88e8bbf5039fed7ffc7da33d06bddf,SEO Tweetz,RT @adamcoughlin: #IaaS leader @DynInc acquires #SEO &amp; #ecommerce talent from @incutio http://t.co/tmja7lqD via @dyninc
fd88e8bbf5039fed7ffc7da33d06bddf,SEO Tweetz,RT @heywood_paul: @DynInc acquires #SEO &amp; #ecommerce talent from @incutio http://t.co/7orFR0qG via @dyninc @apiggott @kyork20 VERY C ...
fd88e8bbf5039fed7ffc7da33d06bddf,SEO Tweetz,RT @incutio: #IaaS leader @DynInc acquires #SEO &amp; #ecommerce talent from @incutio http://t.co/UKkgp4tK via @dyninc
fd88e8bbf5039fed7ffc7da33d06bddf,SEO Tweetz,RT @kyork20: #IaaS leader @DynInc acquires #SEO &amp; #ecommerce talent from @incutio http://t.co/ixwJFxCE via @dyninc
fd88e8bbf5039fed7ffc7da33d06bddf,SEO Tweetz,RT @laraswanson: #IaaS leader @DynInc acquires #SEO &amp; #ecommerce talent from @incutio http://t.co/flwxQLiz via @dyninc
fd88e8bbf5039fed7ffc7da33d06bddf,SEO Tweetz,RT @metric_1: #IaaS leader @DynInc acquires #SEO &amp; #ecommerce talent from @incutio http://t.co/qZRR54kc via @dyninc
fd88e8bbf5039fed7ffc7da33d06bd43,Tair Sabirgaliev,Just signed up for @DynInc Standard DNS so I can get the most out of my domain name. #DNS http://t.co/BrnLDE9a
fd88e8bbf5039fed7ffc7da33d06bddf,Terrance,I finally feel like I have settled into the new house. I feel like a celebration is in order. Too bad i cant hire the @DynInc Dyntini Team
fd88e8bbf5039fed7ffc7da33d06bd43,The Uptime Ninja,RT @3304050: @DynInc what kind of uptime guarantee do you offer for your anycast dynect platform? is it 100%? and how is it for your uni ...
fd88e8bbf5039fed7ffc7da33d06bddf,Thomas Fellinger,@DynInc Hi when will the mine.nu domains will be working again ? becouse my domain doesnt get a response on dns query ? thx
fd88e8bbf5039fed7ffc7da33d06bd43,Tom Daly,@nimby_ The Apple display. :) The IT guys at @DynInc are good to me. cc @eggstain @PierreM_B
fd88e8bbf5039fed7ffc7da33d06bddf,Tom Daly,'@apsinkus I am back, but I don''t think my insides are ok yet, less bizarre foods for a bit. cc @lizesc @graychy @dyninc'
fd88e8bbf5039fed7ffc7da33d06bddf,Tom Daly,RT @DynInc: Dyn CEO @JHitchco on our goals and vision for #IaaS superiority: http://t.co/pMCGFHec #dns #email
fd88e8bbf5039fed7ffc7da33d06c85a,Tom Daly,'Hey @DynInc - Wait, there''s more. The post on Mumbai is coming soon!'
fd88e8bbf5039fed7ffc7da33d06bd43,Tom Denniston,@Dan_McA @DynInc I never got one of these!  #robbed
fd88e8bbf5039fed7ffc7da33d06bd43,Tommy Long,@DynInc it was going on from about 08:00 UCT to 08:20 UCT. http://t.co/3eP1khhW was unreachable from multiple sources...
fd88e8bbf5039fed7ffc7da33d06bd43,Tommy Long,@dyninc and back up...
fd88e8bbf5039fed7ffc7da33d06bd43,Tommy Long,Seems @dyninc is down again...
fd88e8bbf5039fed7ffc7da33d06bd43,Trendslide,Coming to the IdeaMensch Manchester event @DynInc this Friday!  http://t.co/cwGldsC5 #siliconmillyard
fd88e8bbf5039fed7ffc7da33d06bd43,Trendslide,Congratulations to our friends @DynInc on their SEO/SEM &amp; Ecomerce acquisition of @Incutio.  Big things happening in #NH!
fd88e8bbf5039fed7ffc7da33d06bddf,Troy Davis,@apiggott congrats! smart people are better together :) /@DynInc
fd88e8bbf5039fed7ffc7da33d06bd43,Vito Botta,'@dyninc - the fastest support I''ve ever experienced. Very impressed'
